,timestamp,wTEMP,CHL_CONC,PC_RFU,windSpeed,windDir
1586,10/11/2017 11:00,17.08,-1.1,-0.8,4.26475,24.2625
1587,10/11/2017 12:00,17.05,2.2,0.2,3.898,21.3875
1588,10/11/2017 13:00,17.06,1.9,-0.2,4.5905,27.8775
1589,10/11/2017 14:00,17.13,5.8,-0.1,4.86575,31.4425
1590,10/11/2017 15:00,17.13,2.1,-0.9,4.82825,26.8675
1591,10/11/2017 16:00,17.08,4.1,0.2,5.4865,19.39
1592,10/11/2017 17:00,17,4.2,1.7,4.8725,24.2375
1593,10/11/2017 18:00,16.92,1.3,-0.3,5.91175,25.3375
1594,10/11/2017 19:00,16.78,2.1,0,6.5905,46.6375
1595,10/11/2017 20:00,16.62,2,-0.1,4.666,48.37
1596,10/11/2017 21:00,16.48,1.9,-0.5,4.97225,56.1325
1597,10/11/2017 22:00,16.35,5.3,0.2,4.15025,78.3325
1598,10/11/2017 23:00,16.19,6.3,-0.5,3.5245,80.815
1599,10/12/2017 0:00,16.05,1.7,-0.1,4.03175,85.3
1600,10/12/2017 1:00,16,-3.5,-0.4,3.65025,81.7625
1601,10/12/2017 2:00,15.91,1.2,-0.3,4.58,75.6575
1602,10/12/2017 3:00,15.83,2.7,-0.5,3.72625,89.3125
1603,10/12/2017 4:00,15.86,0.3,-0.2,3.904,89.35
1604,10/12/2017 5:00,15.85,2.7,0,3.5015,109.25
1605,10/12/2017 6:00,15.72,1.3,-0.2,3.073,104.3
1606,10/12/2017 7:00,15.59,2.9,0,1.83775,124.1325
1607,10/12/2017 8:00,15.52,1.3,-0.3,0.622,168.275
1608,10/12/2017 9:00,15.51,1.7,0.3,0.8365,118.95
1609,10/12/2017 10:00,15.56,2.1,1.3,0.321,230.65
1610,10/12/2017 11:00,15.87,0,-0.6,1.8975,286.475
1611,10/12/2017 12:00,16.11,3.5,-0.7,1.79,263.5
1612,10/12/2017 13:00,16.26,3.6,-0.2,2.199,290.475
1613,10/12/2017 14:00,16.19,3.3,-0.2,2.48575,307.5
1614,10/12/2017 15:00,16.33,2.7,-0.4,1.13775,261.075
1615,10/12/2017 16:00,16.5,4.5,-0.5,0.96925,254.15
1616,10/12/2017 17:00,16.59,3.3,-1,1.1205,272.275
1617,10/12/2017 18:00,16.43,0.2,-0.2,1.87725,318.8
1618,10/12/2017 19:00,16.24,1.2,0.8,1.75425,150.3
1619,10/12/2017 20:00,16.13,2.8,-1.1,1.72475,130.575
1620,10/12/2017 21:00,16.03,3.2,-0.2,2.1745,142.025
1621,10/12/2017 22:00,15.9,-0.6,-0.6,2.07525,149.975
1622,10/12/2017 23:00,15.74,1.9,-0.2,2.58525,173.125
1623,10/13/2017 0:00,15.61,3.4,0.2,2.19525,169.075
1624,10/13/2017 1:00,15.48,3.5,0.3,2.80925,191.675
1625,10/13/2017 2:00,15.34,6.2,0.7,2.94175,167.575
1626,10/13/2017 3:00,15.2,6.6,0.3,3.1155,173.2
1627,10/13/2017 4:00,15.11,1.5,-0.1,4.4115,159.85
1628,10/13/2017 5:00,15.02,3.9,-0.7,2.70825,193.6
1629,10/13/2017 6:00,14.94,2.9,-0.9,4.84975,191.25
1630,10/13/2017 7:00,14.84,-0.2,0.1,6.91275,192.975
1631,10/13/2017 8:00,14.76,3.1,0.1,6.76175,197.325
1632,10/13/2017 9:00,14.7,1.2,0.3,7.867,198.075
1633,10/13/2017 10:00,14.69,3,-0.9,6.9415,204.825
1634,10/13/2017 11:00,14.78,-0.9,0.1,6.847,206.325
1635,10/13/2017 12:00,14.86,4.8,-0.9,7.59975,206.475
1636,10/13/2017 13:00,15,5,-0.4,7.814,201.25
1637,10/13/2017 14:00,15.1,2.6,0.6,6.163,208.325
1638,10/13/2017 15:00,15.18,6.1,-0.7,6.9205,199.325
1639,10/13/2017 16:00,15.23,2.5,-0.2,6.3875,203.5
1640,10/13/2017 17:00,15.21,3.8,0.4,6.521,203.55
1641,10/13/2017 18:00,15.19,5.8,0,7.0205,199.325
1642,10/13/2017 19:00,15.17,4.2,0,6.555,201.475
1643,10/13/2017 20:00,15.16,2.4,0.4,7.55175,206.275
1644,10/13/2017 21:00,15.2,4.1,-0.1,7.08825,203.075
1645,10/13/2017 22:00,15.26,2.7,-0.1,7.6595,213.775
1646,10/13/2017 23:00,15.2,4.4,0,7.998,205.4
1647,10/14/2017 0:00,15.16,5.2,-0.9,7.612,206.35
1648,10/14/2017 1:00,15.15,5.6,1.4,8.2295,201.8
1649,10/14/2017 2:00,15.17,6.1,-0.2,7.61375,203.575
1650,10/14/2017 3:00,15.13,7.1,-0.6,7.29725,200.75
1651,10/14/2017 4:00,15.11,4.4,0.8,6.463,205.2
1652,10/14/2017 5:00,15.07,10.6,0.2,5.687,206.35
1653,10/14/2017 6:00,15.05,8.7,1.3,6.13725,205.025
1654,10/14/2017 7:00,15.04,5.8,-0.2,6.462,201.3
1655,10/14/2017 8:00,15.01,1.3,-0.3,6.13075,203.075
1656,10/14/2017 9:00,15,9,0.4,5.82,207.525
1657,10/14/2017 10:00,14.99,2.1,-0.1,4.8715,211.35
1658,10/14/2017 11:00,15.02,3.4,0.4,4.26075,214.8
1659,10/14/2017 12:00,15.31,4.7,0.1,4.54575,226.825
1660,10/14/2017 14:00,15.34,5.6,0.2,3.52325,213.375
1661,10/14/2017 15:00,15.4,8.3,0,2.355,257.35
1662,10/14/2017 16:00,15.44,10.5,1,0.955,186.705
1663,10/14/2017 17:00,15.47,6.6,1.3,0.71725,91.33
1664,10/14/2017 18:00,15.5,5.4,2,1.21875,161.4
1665,10/14/2017 19:00,15.5,6.2,1.1,1.053,191
1666,10/14/2017 20:00,15.49,7.1,0,1.48475,137.65
1667,10/14/2017 21:00,15.48,7.2,1.2,2.19075,135.2
1668,10/14/2017 22:00,15.45,6.7,0.2,1.3825,170.825
1669,10/14/2017 23:00,15.44,2,0.9,1.0775,125.825
1670,10/15/2017 0:00,15.43,8.2,0,0.79575,110.625
1671,10/15/2017 1:00,15.4,3.7,0.5,2.00825,144.225
1672,10/15/2017 2:00,15.38,5.3,0.1,2.19125,157.25
1673,10/15/2017 3:00,15.35,5.4,0.3,2.8755,153.325
1674,10/15/2017 4:00,15.32,6.2,0.9,1.81525,157.425
1675,10/15/2017 5:00,15.31,3.4,-0.4,0.904,129.75
1676,10/15/2017 6:00,15.3,4.2,0.4,2.2785,138.875
1677,10/15/2017 7:00,15.32,5.6,0.2,6.7955,191.55
1678,10/15/2017 8:00,15.31,6.2,0,8.445,196.375
1679,10/15/2017 9:00,15.32,3.3,-0.7,10.495,196.2
1680,10/15/2017 10:00,15.34,6.8,-0.1,9.525,199.85
1681,10/15/2017 11:00,15.39,3.6,0.8,9.84,198.075
1682,10/15/2017 12:00,15.45,4.6,0.9,11.1925,200.625
1683,10/15/2017 13:00,15.57,3,0,11.1875,200.025
1684,10/15/2017 14:00,15.71,0.1,-0.4,11.1875,198.175
1685,10/15/2017 15:00,15.87,6,0.3,11.9625,201.525
1686,10/15/2017 17:00,16.08,3.3,0.4,9.8475,199.225
1687,10/15/2017 18:00,16.11,2.5,0.5,9.5225,198.1
1688,10/15/2017 19:00,16.15,4.5,0.4,10.58,212.4
1689,10/15/2017 20:00,16.17,1.4,-0.2,9.55,218.75
1690,10/15/2017 21:00,16.19,6.3,0.2,7.262,222.225
1691,10/15/2017 22:00,16.16,5.5,0.2,7.301,225.1
1692,10/15/2017 23:00,16.14,3.5,-0.4,9.49075,292.825
1693,10/16/2017 0:00,16.1,5.5,0.9,9.8975,306.925
1694,10/16/2017 1:00,16.04,4.9,0.7,10.44,318.2
1695,10/16/2017 2:00,15.93,7.1,0.2,9.8475,318.475
1696,10/16/2017 3:00,15.78,3.5,0.5,9.7375,318.95
1697,10/16/2017 4:00,15.64,7.9,1.5,8.48375,329.025
1698,10/16/2017 5:00,15.46,3.5,0.4,8.063,325.85
1699,10/16/2017 6:00,15.3,7.4,0.1,7.2555,321
1700,10/16/2017 7:00,15.23,6.9,0,7.638,326.3
1701,10/16/2017 8:00,15.11,6.3,2,6.947,319.075
1702,10/16/2017 9:00,15,6.7,-0.5,7.45625,324.5
1703,10/16/2017 10:00,14.88,3.7,1.2,5.9105,253.594
1704,10/16/2017 11:00,14.85,4.1,1.3,5.5535,255.69425
1705,10/16/2017 12:00,14.79,4.1,1.1,4.622,350.325
1706,10/16/2017 13:00,14.73,1.8,0.4,4.4585,176.12675
1707,10/16/2017 14:00,14.66,2.1,0.5,5.1335,313.525
1708,10/16/2017 15:00,14.61,2.2,0.6,3.33675,321
1709,10/16/2017 16:00,14.56,2.3,0.7,2.479,306.8
1710,10/16/2017 17:00,14.54,2,0.3,5.2675,311.575
1711,10/16/2017 18:00,14.45,4.6,-0.7,5.23525,306.075
1712,10/16/2017 19:00,14.39,5.4,0.4,5.3805,305.375
1713,10/16/2017 20:00,14.31,5.4,-0.7,6.25525,307.475
1714,10/16/2017 21:00,14.22,6.5,0.4,5.99175,312.8
1715,10/16/2017 22:00,14.13,0.2,-0.2,5.86575,314.225
1716,10/16/2017 23:00,14.04,6.3,0.6,4.8175,315.95
1717,10/17/2017 0:00,13.92,3.4,0.1,5.2255,315.225
1718,10/17/2017 1:00,13.82,9.2,0.2,4.79025,311.875
1719,10/17/2017 2:00,13.72,3.5,0.3,3.3195,280.75
1720,10/17/2017 3:00,13.61,2.3,0.2,1.591,231.65
1721,10/17/2017 4:00,13.6,3,0.3,1.664,222.075
1722,10/17/2017 5:00,13.5,6.2,-0.6,1.867,195.775
1723,10/17/2017 6:00,13.55,6.4,0,2.89,170.025
1724,10/17/2017 7:00,13.57,1.9,-0.6,3.47625,188.625
1725,10/17/2017 8:00,13.58,0.8,-0.4,4.409,201.3
1726,10/17/2017 9:00,13.48,4.9,0.4,4.83875,200.025
1727,10/17/2017 10:00,13.48,3.2,0.4,6.4265,198.875
1728,10/17/2017 11:00,13.42,2.8,-0.6,6.54575,198.4
1729,10/17/2017 12:00,13.33,6.7,0.4,6.81175,198.75
1730,10/17/2017 13:00,13.17,5.9,0.4,7.3575,201.375
1731,10/17/2017 14:00,13.19,7.4,0.2,6.69,199.175
1732,10/17/2017 15:00,13.18,1.9,-0.7,7.193,198.525
1733,10/17/2017 16:00,13.18,1.4,0,6.51675,197.375
1734,10/17/2017 17:00,13.16,4.7,0.2,7.727,196.75
1735,10/17/2017 18:00,13.02,2.4,0.4,8.52,196.65
1736,10/17/2017 19:00,12.9,1.8,0.5,8.40025,200.725
1737,10/17/2017 20:00,12.34,3.8,-0.3,8.0905,199.775
1738,10/17/2017 21:00,12.41,-0.3,-0.5,7.65125,197.5
1739,10/17/2017 22:00,12.07,9.3,-0.2,8.206,199.25
1740,10/17/2017 23:00,11.98,2.2,0.2,8.22575,202.575
1741,10/18/2017 0:00,12.07,5.7,-0.2,7.96475,204.275
1742,10/18/2017 1:00,12.3,9.3,0.5,6.60325,212.525
1743,10/18/2017 2:00,12.4,4,-0.3,7.277,208.4
1744,10/18/2017 3:00,12.46,8.1,-0.3,6.6295,206.525
1745,10/18/2017 4:00,12.49,2.1,-0.2,5.20125,212.45
1746,10/18/2017 5:00,12.53,2.8,0.2,4.96425,216.575
1747,10/18/2017 6:00,12.54,1.4,-0.1,4.73375,216.5
1748,10/18/2017 7:00,12.49,4.3,0.1,3.43175,213.275
1749,10/18/2017 8:00,12.44,6.5,-0.1,2.96025,212.45
1750,10/18/2017 9:00,12.46,-0.8,1.2,3.059,212.5
1751,10/18/2017 10:00,12.55,5.9,-0.5,2.9945,235.65
1752,10/18/2017 11:00,12.74,0.1,0.3,1.6865,231
1753,10/18/2017 12:00,12.89,6,0.8,1.17475,118.825
1754,10/18/2017 13:00,13.04,-0.6,1.1,0.52825,106.3525
1755,10/18/2017 14:00,12.97,4.7,0.4,1.0615,146.3
1756,10/18/2017 15:00,12.85,4.4,0.1,0.879,220.7675
1757,10/18/2017 16:00,12.93,2,-0.2,1.40825,40.5225
1758,10/18/2017 17:00,12.98,4.6,0.7,0.611,306.25
1759,10/18/2017 18:00,13.92,4.9,-0.2,1.47475,152.275
1760,10/18/2017 19:00,13.26,2.9,0.3,1.30725,143.2
1761,10/18/2017 20:00,13.78,2,-0.7,2.08025,215.9
1762,10/18/2017 21:00,13.88,3,-0.3,3.61325,202.425
1763,10/18/2017 22:00,13.29,5.4,-0.6,3.19425,212.525
1764,10/18/2017 23:00,13.22,1,-0.9,4.7675,210.725
1765,10/19/2017 0:00,13.08,1,-0.8,4.127,205.325
1766,10/19/2017 1:00,13.03,-0.7,-0.6,4.269,210.475
1767,10/19/2017 2:00,13.06,3.2,-0.4,4.03825,218.575
1768,10/19/2017 3:00,13.05,0.9,-0.3,5.5205,213.8
1769,10/19/2017 4:00,13.04,5.8,-0.3,5.2435,208.35
1770,10/19/2017 5:00,12.98,4.1,-0.4,4.2995,217.375
1771,10/19/2017 6:00,12.92,5.6,-0.4,4.2325,211.1
1772,10/19/2017 7:00,12.88,2.9,0.1,5.582,206.85
1773,10/19/2017 8:00,12.85,2.7,-0.2,5.106,208.375
1774,10/19/2017 9:00,12.86,2.2,-0.3,7.1205,212.85
1775,10/19/2017 10:00,12.95,4,0.3,7.82025,202.125
1776,10/19/2017 11:00,13.03,1.6,0.2,8.8575,206
1777,10/19/2017 12:00,13.12,2.8,1.7,7.44025,203.875
1778,10/19/2017 13:00,13.25,3.8,-0.7,8.31175,211.4
1779,10/19/2017 14:00,13.32,5.2,0.6,9.675,194.5
1780,10/19/2017 15:00,13.43,2.7,-0.3,9.05,204.625
1781,10/19/2017 16:00,13.47,2.5,-0.5,8.30875,208.1
1782,10/19/2017 17:00,13.5,3.1,0,6.2645,217.85
1783,10/19/2017 18:00,13.47,4.5,-0.1,5.86925,270.7
1784,10/19/2017 19:00,13.47,2.6,-0.2,6.9435,270
1785,10/19/2017 20:00,13.45,3.5,-0.1,6.9035,265.95
1786,10/19/2017 21:00,13.5,3.6,0.8,4.437,242.225
1787,10/19/2017 22:00,13.56,5.1,-0.8,4.74075,252.775
1788,10/19/2017 23:00,13.56,3,0.2,4.557,274.175
1789,10/20/2017 0:00,13.53,4.4,-0.9,5.62025,287.6
1790,10/20/2017 1:00,13.48,4.5,-0.5,6.764,284.75
1791,10/20/2017 2:00,13.42,2.9,0.7,5.1165,273.325
1792,10/20/2017 3:00,13.32,0.1,0.1,5.09425,268
1793,10/20/2017 4:00,13.17,3.4,0.3,4.8955,267.975
1794,10/20/2017 5:00,13.11,5,-0.4,5.30725,275.075
1795,10/20/2017 6:00,13.07,5.8,0.5,4.771,271.4
1796,10/20/2017 7:00,12.98,0.4,0.4,5.97575,278.5
1797,10/20/2017 8:00,12.88,5.6,0.4,6.253,280.2
1798,10/20/2017 9:00,12.8,4.5,0.2,6.57375,285.775
1799,10/20/2017 10:00,12.85,1.5,0,6.03,294
1800,10/20/2017 11:00,12.93,4.3,0.3,6.04975,293.7
1801,10/20/2017 12:00,12.98,3.5,1.2,4.938,286.825
1802,10/20/2017 13:00,13.12,3.9,0.8,5.15875,292.75
1803,10/20/2017 14:00,13.23,3.3,0.6,6.36625,312.475
1804,10/20/2017 15:00,13.29,3.5,0.1,6.2345,302.475
1805,10/20/2017 16:00,13.33,3.3,-0.7,5.4845,305.675
1806,10/20/2017 17:00,13.34,4.7,0.4,3.4045,292.175
1807,10/20/2017 18:00,13.3,4,-0.5,2.177,280.95
1808,10/20/2017 19:00,13.25,5.8,-0.5,1.35525,206
1809,10/20/2017 20:00,13.23,7,0.1,1.30875,147.325
1810,10/20/2017 21:00,13.16,4.8,-0.3,1.8115,145.625
1811,10/20/2017 22:00,13.15,3.2,0.2,1.735,153.4
1812,10/20/2017 23:00,13.1,3.7,0.1,1.63475,139.675
1813,10/21/2017 0:00,13.09,3.9,0,2.3315,178.225
1814,10/21/2017 1:00,13.05,2.8,0,3.50725,202.6
1815,10/21/2017 2:00,13.01,4.1,-0.4,3.66225,204.575
1816,10/21/2017 3:00,12.99,6.6,0.8,3.44625,217.325
1817,10/21/2017 4:00,12.96,4.1,-0.4,3.8855,206.075
1818,10/21/2017 5:00,12.94,2.6,0.4,3.9225,210.95
1819,10/21/2017 6:00,12.9,4.6,-0.4,3.7845,204.725
1820,10/21/2017 7:00,12.87,3.4,-0.5,3.5425,204.85
1821,10/21/2017 8:00,12.79,6.4,-0.5,4.7115,209.65
1822,10/21/2017 9:00,12.71,6.5,-0.3,3.4965,208.75
1823,10/21/2017 10:00,12.78,1,0.3,3.42575,195.9
1824,10/21/2017 11:00,12.89,3.1,-0.1,2.81125,226.025
1825,10/21/2017 12:00,13.05,5.4,-0.4,3.82275,249.2
1826,10/21/2017 13:00,13.18,1.4,0.9,2.76175,260.775
1827,10/21/2017 14:00,13.44,3.2,0.4,1.88725,259.775
1828,10/21/2017 15:00,13.85,3.3,-0.9,1.75025,260.6
1829,10/21/2017 16:00,14.03,8.4,0.2,2.594,241.125
1830,10/21/2017 17:00,13.84,3.3,-0.6,0.72175,174.35
1831,10/21/2017 18:00,13.8,9.2,0.2,1.34825,179.025
1832,10/21/2017 19:00,13.68,4.6,-0.2,1.30725,174.525
1833,10/21/2017 20:00,13.62,4.6,0.5,1.7015,237.625
1834,10/21/2017 21:00,13.64,2.3,-0.3,1.4975,221.125
1835,10/21/2017 22:00,13.59,1.3,0.6,1.811,233.5
1836,10/21/2017 23:00,13.55,7.1,0.6,1.297,223.75
1837,10/22/2017 0:00,13.53,2.3,0.3,0.71625,177.1
1838,10/22/2017 1:00,13.5,3.2,0.8,0.8485,141.725
1839,10/22/2017 2:00,13.47,4.7,-0.4,0.6485,152.875
1840,10/22/2017 3:00,13.44,8.3,-0.2,1.39075,218.35
1841,10/22/2017 4:00,13.39,2.9,0.1,1.944,189.925
1842,10/22/2017 5:00,13.36,4.3,-1,1.557,199.925
1843,10/22/2017 6:00,13.29,7.5,0,2.1675,179.55
1844,10/22/2017 7:00,13.24,2.5,-0.3,1.70375,161.075
1845,10/22/2017 8:00,13.2,4.5,0.3,1.912,171.35
1846,10/22/2017 9:00,13.25,6.2,-0.5,2.2835,205.35
1847,10/22/2017 10:00,13.33,3.9,-0.2,2.56625,223.1
1848,10/22/2017 11:00,13.48,7.3,0.7,2.436,208.825
1849,10/22/2017 12:00,13.76,5,0.3,3.963,221.95
1850,10/22/2017 13:00,13.86,6.8,0.8,4.13825,262.6
1851,10/22/2017 14:00,13.87,11.8,1.2,1.413,222.14
1852,10/22/2017 15:00,13.89,3.6,0.1,0.7655,163.5575
1853,10/22/2017 16:00,13.92,3.5,0.2,1.94525,40.8625
1854,10/22/2017 17:00,13.99,10.4,0.7,2.138,154.2025
1855,10/22/2017 18:00,14.21,7.7,0.4,1.966,205.9
1856,10/22/2017 19:00,14.15,6.1,0.5,4.04975,202.2
1857,10/22/2017 20:00,13.96,7.4,0.6,5.3745,204.825
1858,10/22/2017 21:00,13.77,3.2,-0.2,6.41225,199.375
1859,10/22/2017 22:00,13.73,9.3,-0.9,6.68875,190.775
1860,10/22/2017 23:00,13.69,3.2,0.9,6.6065,191
1861,10/23/2017 0:00,13.67,4.7,-0.2,6.52175,195.875
1862,10/23/2017 1:00,13.64,7.8,-0.1,7.1795,193.725
1863,10/23/2017 2:00,13.6,3.6,0,6.122,204.85
1864,10/23/2017 3:00,13.61,1,0.5,6.70275,198.225
1865,10/23/2017 4:00,13.57,5.1,-0.3,6.73725,196.6
1866,10/23/2017 5:00,13.53,4.1,-0.5,5.96775,202.325
1867,10/23/2017 6:00,13.47,4.5,-0.5,5.38325,206.5
1868,10/23/2017 7:00,13.44,4.2,1.3,5.20225,204.1
1869,10/23/2017 8:00,13.43,7.6,0,5.027,202.675
1870,10/23/2017 9:00,13.42,0.4,1.1,6.45175,205.275
1871,10/23/2017 10:00,13.45,6.3,1.1,6.69225,207.375
1872,10/23/2017 11:00,13.47,5.4,0.2,7.7855,196.8
1873,10/23/2017 12:00,13.55,5.7,-0.1,6.864,202.675
1874,10/23/2017 13:00,13.63,5.6,0.3,6.97975,200.95
1875,10/23/2017 14:00,13.74,7,0,7.82825,200.3
1876,10/23/2017 15:00,13.83,11.3,0.4,8.50975,190.55
1877,10/23/2017 16:00,13.91,10.7,0.1,7.68925,190.8
1878,10/23/2017 17:00,13.94,8.5,0.5,7.38925,188.875
1879,10/23/2017 18:00,13.95,6.7,-0.2,6.67525,193.2
1880,10/23/2017 19:00,13.95,9.8,0.4,3.35325,168.675
1881,10/23/2017 20:00,13.94,5.5,0.3,3.16125,156.2
1882,10/23/2017 21:00,13.93,10,0.3,2.5425,146.45
1883,10/23/2017 22:00,13.93,10.3,-0.1,4.2475,143.075
1884,10/23/2017 23:00,13.92,10.1,0.9,3.64125,153.925
1885,10/24/2017 0:00,13.91,8.6,0.2,5.25525,163.175
1886,10/24/2017 1:00,13.9,5.5,0.1,3.391,137.525
1887,10/24/2017 2:00,13.89,5.4,1,2.8285,152.675
1888,10/24/2017 3:00,13.89,2.6,1,5.257,156.825
1889,10/24/2017 4:00,13.89,11,-0.4,5.69675,150.25
1890,10/24/2017 5:00,13.9,7.7,0.2,6.868,166.1
1891,10/24/2017 6:00,13.91,9.8,0.6,7.52825,179.925
1892,10/24/2017 7:00,13.93,6,0.4,7.46025,172.475
1893,10/24/2017 8:00,13.96,4.1,-0.3,7.37675,162.55
1894,10/24/2017 9:00,13.99,6.9,-0.4,7.0945,169.9
1895,10/24/2017 10:00,14.06,6.1,0.7,9.24475,185.475
1896,10/24/2017 11:00,14.13,7.1,0.3,8.904,177.725
1897,10/24/2017 12:00,14.21,7.7,0.6,7.4575,188.6
1898,10/24/2017 13:00,14.28,9.3,0.4,5.70775,173.9
1899,10/24/2017 14:00,14.35,6.6,-1,8.04125,167.675
1900,10/24/2017 15:00,14.44,9.9,0.9,6.95925,181.025
1901,10/24/2017 16:00,14.52,3.7,-0.5,4.85025,161.525
1902,10/24/2017 17:00,14.57,2.1,0.8,5.23725,183.6
1903,10/24/2017 18:00,14.62,1.9,-0.4,4.99975,199.075
1904,10/24/2017 19:00,14.66,8.7,-0.5,4.77175,196.05
1905,10/24/2017 20:00,14.67,5.9,-1,4.0225,250.55
1906,10/24/2017 21:00,14.69,6.2,0.4,1.975,156.375
1907,10/24/2017 22:00,14.69,6.5,0.4,0.4525,190.03
1908,10/24/2017 23:00,14.7,6.6,0.5,1.83925,169.375
1909,10/25/2017 0:00,14.79,7,0.5,2.34575,200.05
1910,10/25/2017 1:00,14.8,7.4,-0.1,2.302,241.5
1911,10/25/2017 2:00,14.81,4.2,0.1,4.15075,296.2
1912,10/25/2017 3:00,14.77,4.7,-0.5,2.1195,311.8
1913,10/25/2017 4:00,14.77,6.6,0.1,1.23725,276.6325
1914,10/25/2017 5:00,14.77,5.6,-0.4,1.98725,98.075
1915,10/25/2017 6:00,14.76,6.4,1.3,2.6295,111.55
1916,10/25/2017 7:00,14.74,4.9,-0.1,1.672,110.8
1917,10/25/2017 8:00,14.74,6.1,0,1.01825,137.775
1918,10/25/2017 9:00,14.75,4.7,0.4,0.90275,115.525
1919,10/25/2017 10:00,14.77,9.5,1,1.24825,325.95
1920,10/25/2017 11:00,14.85,8,0.5,1.41025,256.965
1921,10/25/2017 12:00,14.88,6.5,0.9,0.9685,252.11175
1922,10/25/2017 13:00,14.87,9.7,1.2,1.3465,120.155
1923,10/25/2017 14:00,15.31,9,1.6,1.641,127.3725
1924,10/25/2017 15:00,15.36,11,2.7,1.901,239.15
1925,10/25/2017 16:00,15.11,9,-0.1,2.2305,199.4425
1926,10/25/2017 17:00,15.47,13,1.5,0.851,163.79
1927,10/25/2017 18:00,15.55,12.6,1.7,2.288,155.72325
1928,10/25/2017 19:00,15.39,9.3,0.9,6.125,322.575
1929,10/25/2017 20:00,15.14,8,1.4,5.05875,324.3
1930,10/25/2017 21:00,15.07,5.1,0,4.91025,342.85
1931,10/25/2017 22:00,15.02,6.3,1,3.7075,324.175
1932,10/25/2017 23:00,14.98,8.9,0.9,3.25175,262.3525
1933,10/26/2017 0:00,14.94,9.2,0.2,3.767,253.095
1934,10/26/2017 1:00,14.9,4.3,1,3.9135,332.175
1935,10/26/2017 2:00,14.86,11.5,1,4.26675,322.425
1936,10/26/2017 3:00,14.81,9.5,0.3,2.54725,312.825
1937,10/26/2017 4:00,14.79,7.3,0.1,2.43375,341.75
1938,10/26/2017 5:00,14.74,8.5,0.7,3.892,14.69
1939,10/26/2017 6:00,14.7,2.4,1,4.028,234.2085
1940,10/26/2017 7:00,14.64,6,0.8,4.65525,324.15
1941,10/26/2017 8:00,14.59,6.9,0.7,4.5395,319.3
1942,10/26/2017 9:00,14.54,5.7,0.8,5.993,316.825
1943,10/26/2017 10:00,14.48,7.6,1.3,4.304,331.475
1944,10/26/2017 11:00,14.44,4.8,-0.2,3.34,339.3
1945,10/26/2017 12:00,14.41,5.9,0.6,3.49325,329.275
1946,10/26/2017 13:00,14.39,2.1,0.6,3.6445,326.85
1947,10/26/2017 14:00,14.38,8.8,1,2.34,310.775
1948,10/26/2017 15:00,14.38,1.5,0.2,3.09525,296.3
1949,10/26/2017 16:00,14.33,7.1,0.7,6.1325,287.125
1950,10/26/2017 17:00,14.29,8.1,0.7,6.46675,293.475
1951,10/26/2017 18:00,14.23,9.7,0.9,3.6765,263.275
1952,10/26/2017 19:00,14.18,8,0.8,1.35075,249
1953,10/26/2017 20:00,14.15,5.5,0.1,2.97925,308.05
1954,10/26/2017 21:00,14.09,7.7,0.9,3.25225,316.125
1955,10/26/2017 22:00,14.04,3.7,0.3,5.6465,295.825
1956,10/26/2017 23:00,13.98,8.6,1.1,7.861,286.05
1957,10/27/2017 0:00,13.9,7.9,0.7,6.92475,278.725
1958,10/27/2017 1:00,13.84,7.2,0.9,6.7325,279.9
1959,10/27/2017 2:00,13.76,5.1,0.3,6.70775,274.475
1960,10/27/2017 3:00,13.69,3,-0.4,7.84825,262.675
1961,10/27/2017 4:00,13.62,7.1,0,7.5235,263.925
1962,10/27/2017 5:00,13.5,5.7,1.4,7.49525,259.5
1963,10/27/2017 6:00,13.41,4.9,1,5.72675,256.65
1964,10/27/2017 7:00,13.41,5.3,1.1,5.70675,267.05
1965,10/27/2017 8:00,13.36,3.9,-0.4,5.78375,266.625
1966,10/27/2017 9:00,13.32,8.6,0.8,7.3125,267.85
1967,10/27/2017 10:00,13.27,8.8,1.4,7.1485,276.75
1968,10/27/2017 11:00,13.27,7.1,1.3,4.991,283.425
1969,10/27/2017 12:00,13.3,3,-0.3,3.0035,271.85
1970,10/27/2017 13:00,13.43,5.8,0.4,3.4745,221.4
1971,10/27/2017 14:00,13.49,5.9,0.3,2.34225,225.35
1972,10/27/2017 15:00,13.59,6.9,0.1,2.08125,189.65
1973,10/27/2017 16:00,13.6,6.2,0,2.9195,208.25
1974,10/27/2017 17:00,13.55,5.6,-0.1,2.4435,176.5
1975,10/27/2017 18:00,13.52,7.7,0.2,1.786,141.225
1976,10/27/2017 19:00,13.47,6,-0.5,2.66775,136.45
1977,10/27/2017 20:00,13.43,3.4,-0.1,3.95125,143.525
1978,10/27/2017 21:00,13.38,3.3,-0.4,3.81725,151.65
1979,10/27/2017 22:00,13.31,6.1,0.5,3.6835,168.7
1980,10/27/2017 23:00,13.26,5.5,-0.5,4.3455,189.625
1981,10/28/2017 0:00,13.21,2.6,0.5,5.43525,189.775
1982,10/28/2017 1:00,13.14,4.1,-0.2,4.29525,190.075
1983,10/28/2017 2:00,13.09,4.7,-0.5,3.245,175.425
1984,10/28/2017 3:00,12.96,8.2,0.8,3.03975,168.95
1985,10/28/2017 4:00,13,3.9,0.4,2.62525,166.975
1986,10/28/2017 5:00,13.07,3.1,-0.2,1.889,131.9
1987,10/28/2017 6:00,12.89,2.7,-0.4,2.06025,121.95
